date,bitcoin,ethereum,bitcoin_cash,ripple,litecoin,tron,ethereum_classic,chainlink,stellar,cardano,dash,tezos,binancecoin,solana,matic_network,dogecoin,avalanche_2
2023-01-15,21019.20661402266,1549.111474081304,125.90296822929452,0.39578014157846464,87.59572979350523,0.06197209086360675,22.586654252232517,6.848447030752536,0.0874375281889974,0.3519119190637228,51.61716359808321,1.0047677839621982,305.80593437211155,24.302862020252288,1.0001477349985117,0.08755368193914007,17.003317606116955
2023-01-16,20853.230569490253,1551.324517175301,124.79730059592072,0.3846604814430939,87.26272808991853,0.06238209839272327,22.434827942137144,6.691679002886189,0.08822895155675946,0.35045732196034823,51.81447034636468,1.0259303842553402,301.70933600413946,22.837523286781188,0.982654361140489,0.08613572017113917,16.770235425063305
2023-01-17,21175.33773662521,1577.725890482971,123.97223536024644,0.38721874514522614,85.77920628447862,0.06249095283964942,21.891440265960767,6.668418497344344,0.08793228855044169,0.3502826492228772,49.26415408775974,1.0132589180627132,298.8973192510195,23.58595194500377,1.0192827225898002,0.0836854473094544,16.7378601813918
2023-01-18,21156.78393116713,1569.5308332272923,122.71099152387593,0.38834608969729184,87.19586026714069,0.061819597815781495,21.915375892503857,6.83030368478472,0.08643583317966648,0.3465310982996337,49.39791010582304,1.0218449632584659,300.1861465904951,22.88158744195828,0.997491985807013,0.08308086925786921,17.155077874482156
2023-01-19,20726.844969426445,1516.555475473704,119.04342161156976,0.3797679869684619,82.86505419180723,0.059175668605826896,20.475573570003764,6.3570237489069115,0.08272815028662267,0.32785588752130307,47.032233210529036,0.9588503048468499,287.7064487280841,20.85763434507722,0.9416482624192394,0.08036920992155762,15.820540897837352
2023-01-20,21081.671022204326,1550.5088875585636,121.43333893101543,0.3941963457659705,84.17901540614851,0.06019822039614291,20.708617160267682,6.515068601525973,0.08445362593598411,0.33953796071519227,49.027161502193195,0.9970322585141124,294.75015635498556,21.414560030848286,0.9512293784863531,0.08172346704915538,16.202449974789992
2023-01-21,22705.83367889906,1661.3349193405402,127.6807095512217,0.4135995980254182,90.61230269240818,0.06296401572042856,22.524092727902854,6.958956974948624,0.08896751416656733,0.3636230849781876,51.84389713691553,1.069148229037872,304.9491185578326,25.575834872318875,1.0245296966063742,0.08646605529214253,17.515338456352886
2023-01-22,22771.023287021784,1625.9093109886562,128.27702007732736,0.4042373402682552,87.97915901830183,0.06179409262292448,21.82097246058673,6.866611022364672,0.09049769139928032,0.36933689795524227,52.610748606811086,1.1057704967637574,298.95597595248256,24.66528659481628,0.9899879783765451,0.08470890347719745,16.89195623249759
2023-01-23,22736.66142892971,1630.8448549407967,128.69061834764125,0.4023071714072539,87.66031712090678,0.06187716740673565,22.583737915146617,6.995084692324222,0.09128157014381086,0.37754569585448855,51.57213790391717,1.1141793968600224,303.1682033719517,24.271834895555187,0.9950249950079185,0.08849955763370708,17.386182691226722
2023-01-24,22984.87497643721,1632.9617267135266,133.57441445676585,0.42666931243794043,90.18797883862437,0.06299108436397764,22.818177821042482,7.039551593036534,0.09478966397860113,0.3764909874045472,52.11797682117971,1.1197536933058412,306.08614395630946,24.42662802224712,0.998054462555256,0.08890819642040093,18.054756252801276
2023-01-25,22610.010598272846,1557.0597608721732,128.1390292885216,0.40877294153604227,87.18996220011184,0.06022665152449634,21.171006938961483,6.650787807680726,0.09052700748972337,0.359068699526837,48.88130358561756,1.061520605944278,300.5596006860807,22.789340075999174,0.9553884115284103,0.08405955432364835,16.999768570821203
2023-01-26,23180.422697874263,1614.6771850629295,132.12758363741108,0.4186592896798123,89.61990765796676,0.0620786850639529,21.934058930256718,6.976284164978897,0.09272724661940704,0.3742839180589751,50.80720994607865,1.0989059382890942,307.0870836154322,24.66040314512689,0.9944812213192441,0.08704363728732702,17.844860737884833
2023-01-27,23024.74618081709,1602.8469492523193,133.94669526604667,0.41111588524277953,87.530362534028,0.06185049036186801,21.971759704874657,7.168073740648824,0.09219170526705768,0.3807430116028526,50.871913976528255,1.0953759707370003,304.8876268040751,24.36322901881959,1.1096540809879474,0.08666369477386718,18.112112249870727
2023-01-28,23082.858382122955,1598.4701935450053,135.09327285052885,0.41400159754098326,88.868572535316,0.06347881850053164,22.02227274877966,7.3767451990788375,0.09278545541605436,0.38988860471453446,51.67327456244626,1.1218814570406093,308.46491509629993,24.413747574727985,1.1583628770982732,0.08737781712894238,21.42886713268113
2023-01-29,23022.23299135344,1573.0634394330648,132.71178468098717,0.4096758453041082,89.65820413215734,0.0631949315887493,21.731458020002446,7.210317674221034,0.0928960923556426,0.3826326737967218,50.71373442974978,1.101062633006488,305.9476086163142,23.986175814200923,1.143236691709252,0.08802539805783612,20.56093228938241
2023-01-30,23797.460894881242,1646.5159900930198,136.99266791035166,0.41497134328311086,95.04639263024244,0.06392852058447633,22.798176526850373,7.388579164811864,0.0946296089645132,0.3968034665567562,56.91961468034606,1.1659729444096076,317.3058436293438,26.177676356517786,1.1777834252298325,0.09037928550785086,21.11906025752084
2023-01-31,22840.385858797104,1568.64771349631,130.50212899855705,0.39633370209239793,91.44280837997485,0.062370031693132856,21.379112290352214,6.911891686727434,0.09013018094835748,0.37328099290590605,59.25195758823143,1.0594383446043496,307.0579942811479,23.963335339722715,1.0883071997759488,0.08827773417738825,19.740195335322973
2023-02-01,23137.323554088376,1586.5395765836909,133.41362216253904,0.4073667927328009,94.40388194820531,0.06229590272681809,21.753749023625794,6.962177391825315,0.09085251336575687,0.3923269344272565,60.27555783936064,1.0623055274054554,312.5124111003879,23.961391317370346,1.1111902788646264,0.09645024889704729,19.861474360016953
2023-02-02,23725.161796142238,1642.857168158598,135.7023317804992,0.4148527743836202,100.52657483037224,0.0633233414379685,22.380652334730158,7.217931243499233,0.09239628189786046,0.3978843660000393,62.9831003933361,1.0978466349853084,317.6478001387411,24.983305840269857,1.1968911726313807,0.0943738824631742,20.97086923036958
2023-02-03,23539.676770196525,1648.6796840768716,137.21393316079275,0.4112098873232879,98.97460830274356,0.06390652456280564,22.47112059085084,7.116099260268478,0.0920764261589398,0.39949529513430415,61.56048126711707,1.096550423593461,325.4378607655227,24.31948995599126,1.1875391636204138,0.09148523769123569,21.2272590021901
2023-02-04,23451.577650774634,1665.4278712238624,137.65181887820233,0.41241065941316785,99.91990217255157,0.06419057232600969,23.231640779750716,7.29628314088088,0.09288161144858169,0.4049394371081902,63.06927042393188,1.1424361377650962,332.2759598355965,24.68649699930336,1.2474134225070994,0.09320216816067706,21.373042832679655
2023-02-05,23340.34958553934,1667.2716925637008,137.92364053948532,0.4121338298176891,98.51077897592805,0.06391215570916102,23.884470066650607,7.24521158547019,0.09303935171271438,0.400012041130663,61.556973379052316,1.1661280353012151,330.84808057164304,24.352020663436914,1.252366946413168,0.0957494317686772,21.03662549223646
2023-02-06,22946.286578591233,1631.3725233636533,134.40461917834662,0.39981674751665536,96.43324439488201,0.06415921733956843,22.909194440755513,6.989067877892566,0.09116144681873263,0.3928544917532688,59.474705266000086,1.1843183795542538,327.66158500544736,23.513631913468004,1.2061179400338118,0.09226792663473306,20.118153553504253
2023-02-07,22786.483006387727,1617.144163289206,131.53108677083162,0.39376562944671195,96.1139104393673,0.06326683539766996,22.14807182037793,6.8331666241090145,0.08913795447812331,0.38302342670806544,61.99846306627139,1.1501812555921935,324.9705115670021,22.716952472159907,1.1913477690830616,0.08969516024439146,19.620106332926436
2023-02-08,23294.9136483527,1672.8226777758136,135.8843198720576,0.4048849794610551,100.98797690348647,0.06586484339626338,23.207340988520826,7.203489589579989,0.09215251618555585,0.39950283608913295,65.77726491331245,1.2189749326043129,333.3934671331275,23.90420986102095,1.2696997225399744,0.09279728257508939,20.890103460527587
2023-02-09,22947.50782856846,1651.4083786023796,131.31977599175312,0.3986931996846012,99.23687099568515,0.0669036222431189,22.626384362345018,7.132740486520109,0.09122590129032801,0.3946134010769468,64.08977301521719,1.2209084427157693,328.36524001800655,23.20655514024452,1.3062798722948075,0.09041274710147905,20.100084178139642
2023-02-10,21820.886508092775,1546.383768658398,126.05496863231708,0.3832139446465286,92.11777021748064,0.06261936065618692,20.8873021023951,6.981988485499564,0.0856669376406884,0.3625319604295746,57.206356128852754,1.0783136369036062,305.7504764007344,20.437682981228342,1.22796299986561,0.08161008816475321,17.862495989569513
2023-02-11,21630.132979576298,1515.5340268615535,124.71057217760726,0.38355436616013233,93.46371006314655,0.06335348795234967,21.03092671435163,6.908805151091301,0.08587510205051371,0.3590852498770424,57.95374016768866,1.0900992073604447,305.922777928334,20.123843926968277,1.2304599455591416,0.08129647971910546,17.80715104198146
2023-02-12,21889.432080049624,1541.9688769412712,124.93683800200245,0.38527542834720957,94.51357413888664,0.06394247974635847,21.507658047333383,7.012360567614341,0.0865392835286715,0.3701208341223441,62.37854546784324,1.0891299541132597,310.9946900861517,20.84493733301781,1.2534610533328505,0.0824956489326438,18.04544548540047
2023-02-13,21779.87440384417,1515.3346311806397,122.67384507231367,0.376051100078587,92.31567328380906,0.0639181214609047,21.028113192584403,6.795397187882555,0.08519689321087645,0.36426245969313625,62.300378102644615,1.0816592713464463,313.54894548425904,21.44076791086341,1.2375575516934638,0.0821566168732759,17.7285265000472
2023-02-14,21807.834274723064,1506.9162010135053,123.9609020737124,0.37205462835350583,91.21046775415012,0.06574783769447846,20.661923901240623,6.6746693454518535,0.08531474840109282,0.36015973791651007,63.255951705628576,1.0419928699056749,293.31853536451445,20.784744709901553,1.1873384393151944,0.08243755109758373,17.634395459258055
2023-02-15,22220.070997481067,1556.963484345393,126.87067213583086,0.38322795129922127,95.64563040377853,0.06685637060846025,21.24673422216082,6.816043385884481,0.08610945403584437,0.3872922178928387,68.39405707895408,1.0658402324025,296.2006166788949,21.845218317851522,1.2603523710100084,0.08378996128525067,18.172503758132134
2023-02-16,24307.875101631602,1674.858207473528,134.5949583252316,0.401361856233086,102.83223626582931,0.0709138323797355,22.456880611580793,7.300807814819481,0.09018849001540359,0.4130852886604641,73.55807961572212,1.1492102080046909,317.253716942579,23.889195936602945,1.3302761759850181,0.08922320446274706,19.8827374878035
2023-02-17,23756.907281577434,1646.143501886728,129.11495969499916,0.3869228608316964,99.2600697749166,0.06747705119699245,21.471747933049006,7.05512600586756,0.08709123594934481,0.39081533800352897,73.38448828870276,1.094683171224006,306.7607705486582,22.34460084623935,1.378857617182959,0.08529170661456911,18.681103963714712
2023-02-18,24628.82455217312,1697.0848665737892,134.0922559252283,0.3953120430532022,100.41151129314851,0.07052202403814148,22.42680087685844,7.681137629968218,0.09061325600951675,0.4050167658008515,73.09670636291162,1.1594645464390032,313.67158841558035,23.193970760954844,1.5309033259933797,0.08780215450739283,19.52678498268642
2023-02-19,24642.79087073843,1692.518962831222,136.30488071284708,0.39439296683864783,99.6945112094221,0.07018295810268883,22.62682133167732,8.004481471534977,0.09228488136933315,0.4069117513719228,72.19292466287769,1.176536018653734,316.2076873945047,23.45134176118436,1.4868081501265773,0.08892604248030182,19.598935622644504
